1.398488912500999928e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.571972393790794058e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488913500000000e+09,3.563939440743861269e+02,3.787303999983606673e+02,3.508255580192045500e+02,3.411338458371577076e+02,nan,nan,nan,nan
1.398488914499000072e+09,3.628060195558830401e+02,3.667303999995539243e+02,3.540113986991419779e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398488917546999931e+09,3.986701705535541578e+02,3.907304000008053890e+02,3.731264427773178909e+02,3.774799998581114551e+02,nan,nan,nan,nan
1.398488919043999910e+09,3.970399818717631888e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.792107690972919158e+02,nan,nan,nan,nan
1.398488920042999983e+09,3.970399818717631888e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398488921042000055e+09,3.856286610997207731e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398488922040999889e+09,3.725871516461344868e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398488923996000051e+09,3.676965856010087350e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398488925548000097e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398488926994999886e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.763122834572553757e+02,3.722876921408323483e+02,nan,nan,nan,nan
1.398488927994999886e+09,3.954097931899722767e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.722876921408323483e+02,nan,nan,nan,nan
1.398488928993999958e+09,3.954097931902193750e+02,3.907304000008053890e+02,3.794981241371928036e+02,3.722876921408323483e+02,nan,nan,nan,nan
1.398488930413000107e+09,3.937796045081813077e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398488932028000116e+09,3.693267742825526057e+02,3.907303999989863996e+02,3.571972393785965210e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398488933028000116e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.571972393790794058e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488934028000116e+09,3.725871516461344868e+02,3.907304000008053890e+02,3.571972393785965210e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398488935026999950e+09,3.856286610997207731e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398488936426000118e+09,3.888890384633026542e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.740184613800128091e+02,nan,nan,nan,nan
1.398488939187999964e+09,3.839984724179298041e+02,3.907303999989863996e+02,3.603830800585339489e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398488940187999964e+09,3.725871516461344868e+02,4.027303999996121320e+02,3.571972393785965210e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398488941187999964e+09,3.709569629643435746e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398488942187000036e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398488943953999996e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398488945492000103e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398488946490999937e+09,3.693267742827997040e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398488948026000023e+09,3.791079063730512075e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.636338459454545955e+02,nan,nan,nan,nan
1.398488949025000095e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.763122834577382605e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398488950444000006e+09,4.051909252802237233e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.705569229016518875e+02,nan,nan,nan,nan
1.398488952017999887e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.508255580192045500e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488953016999960e+09,3.628060195558830401e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398488954016000032e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.463261535544368144e+02,nan,nan,nan,nan
1.398488955015000105e+09,3.693267742825526057e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398488956447999954e+09,3.905192271450936232e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398488959204999924e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398488960203999996e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488961203000069e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488962203000069e+09,3.709569629643435746e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398488964045000076e+09,3.970399818717631888e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.705569229016518875e+02,nan,nan,nan,nan
1.398488965565999985e+09,4.068211139620146923e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.774799998578490658e+02,nan,nan,nan,nan
1.398488966565000057e+09,3.954097931899722767e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398488969187000036e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.497876920325354604e+02,nan,nan,nan,nan
1.398488970186000109e+09,3.579154535107572883e+02,3.667303999995539243e+02,3.540113986991419779e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398488971717000008e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.508255580192045500e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398488973318000078e+09,3.856286610997207731e+02,3.907303999989863996e+02,3.763122834577382605e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398488974316999912e+09,4.035607365986799095e+02,4.267303999990446073e+02,3.763122834572553757e+02,3.740184613797504767e+02,nan,nan,nan,nan
1.398488975316999912e+09,4.035607365986799095e+02,4.027303999996121320e+02,3.763122834577382605e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398488976315999985e+09,3.986701705533070594e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398488979440000057e+09,3.709569629643435746e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398488981582000017e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.584415382279131563e+02,nan,nan,nan,nan
1.398488982582000017e+09,3.839984724181769025e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398488983581000090e+09,3.774777176912602386e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398488984579999924e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.699406020978633478e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398488986418999910e+09,3.921494158266374370e+02,3.907303999989863996e+02,3.699406020978633478e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398488989316999912e+09,3.644362082374268539e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398488990316999912e+09,3.611758308740920711e+02,3.547303999989281920e+02,3.540113986991419779e+02,3.497876920325354604e+02,nan,nan,nan,nan
1.398488991315999985e+09,3.611758308740920711e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398488992315999985e+09,3.725871516461344868e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398488993957000017e+09,4.019305479168889406e+02,4.027303999996121320e+02,3.794981241371928036e+02,3.774799998581114551e+02,nan,nan,nan,nan
1.398488995530999899e+09,4.149720573704752269e+02,4.027303999996121320e+02,3.794981241371928036e+02,3.826723075753905619e+02,nan,nan,nan,nan
1.398488996530999899e+09,4.133418686886842579e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398488998072000027e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.508255580192045500e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398488999071000099e+09,3.449826233025907527e+02,3.907303999989863996e+02,3.508255580192045500e+02,3.394030765982395792e+02,nan,nan,nan,nan
1.398489000707999945e+09,3.384618685756740888e+02,3.547303999989281920e+02,3.571972393785965210e+02,3.394030765982395792e+02,nan,nan,nan,nan
1.398489002299000025e+09,4.051909252802237233e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.826723075753905619e+02,nan,nan,nan,nan
1.398489003298000097e+09,4.214928120971447925e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.913261537707682578e+02,nan,nan,nan,nan
1.398489004296999931e+09,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.792107690970295835e+02,nan,nan,nan,nan
1.398489005298000097e+09,3.921494158266374370e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489007033999920e+09,3.628060195558830401e+02,3.907303999989863996e+02,3.476397173392671220e+02,3.411338458371577076e+02,nan,nan,nan,nan
1.398489010345000029e+09,3.937796045081813077e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.740184613800128091e+02,nan,nan,nan,nan
1.398489011344000101e+09,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.774799998581114551e+02,nan,nan,nan,nan
1.398489012342999935e+09,4.019305479168889406e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398489013342000008e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489014953000069e+09,3.595456421925482005e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.463261535544368144e+02,nan,nan,nan,nan
1.398489016522000074e+09,3.660663969192178229e+02,3.907304000008053890e+02,3.571972393785965210e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398489017520999908e+09,3.888890384633026542e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489018940999985e+09,4.003003592350979716e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489019940999985e+09,3.937796045081813077e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489021551000118e+09,3.774777176912602386e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489023052000046e+09,3.644362082374268539e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398489024051000118e+09,3.774777176912602386e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.619030767060118023e+02,nan,nan,nan,nan
1.398489025049999952e+09,3.888890384633026542e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.636338459454545955e+02,nan,nan,nan,nan
1.398489026049999952e+09,4.019305479168889406e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489027444999933e+09,3.986701705535541578e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489031509999990e+09,3.693267742825526057e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398489032509999990e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.584415382279131563e+02,nan,nan,nan,nan
1.398489033509999990e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398489034509000063e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489036555000067e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398489038068000078e+09,3.644362082376739522e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398489039476000071e+09,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398489040474999905e+09,4.133418686886842579e+02,4.147303999984188749e+02,3.667547614179259199e+02,3.705569229016518875e+02,nan,nan,nan,nan
1.398489041473999977e+09,4.133418686886842579e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398489042930000067e+09,3.823682837363859903e+02,3.787303999983606673e+02,3.603830800585339489e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489044499000072e+09,3.482430006659255923e+02,3.667303999995539243e+02,3.476397173397500069e+02,3.359415381198786008e+02,nan,nan,nan,nan
1.398489045499000072e+09,3.466128119843817217e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.324799996417799548e+02,nan,nan,nan,nan
1.398489046500000000e+09,3.547637553928422562e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.394030765979772468e+02,nan,nan,nan,nan
1.398489047499000072e+09,3.725871516461344868e+02,3.787304000001796567e+02,3.699406020978633478e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489049000000000e+09,4.133418686889313562e+02,4.147304000002378643e+02,3.826839648171302315e+02,3.878646152926696686e+02,nan,nan,nan,nan
1.398489051766000032e+09,3.986701705533070594e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489052766000032e+09,3.676965856010087350e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398489053766000032e+09,3.498731893477165045e+02,3.787303999983606673e+02,3.508255580192045500e+02,3.411338458371577076e+02,nan,nan,nan,nan
1.398489054765000105e+09,3.628060195558830401e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398489056427000046e+09,3.856286610999678715e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489058042000055e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398489059042000055e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536624713699e+02,nan,nan,nan,nan
1.398489060648000002e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489061647000074e+09,3.856286610997207731e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489063217999935e+09,3.742173403279254558e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489064875999928e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489065877000093e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.549799997498145103e+02,nan,nan,nan,nan
1.398489066877000093e+09,3.807380950545950213e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489067875999928e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.636338459454545955e+02,nan,nan,nan,nan
1.398489069457999945e+09,3.839984724181769025e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398489072726000071e+09,3.872588497815117421e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489073724999905e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489074724999905e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489075726000071e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489077318000078e+09,3.839984724179298041e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382279131563e+02,nan,nan,nan,nan
1.398489079038000107e+09,3.725871516461344868e+02,3.667303999995539243e+02,3.571972393785965210e+02,3.532492305108963819e+02,nan,nan,nan,nan
1.398489080479000092e+09,3.595456421925482005e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489081477999926e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489082476999998e+09,3.823682837363859903e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489084109999895e+09,3.970399818717631888e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489085815999985e+09,3.905192271448465249e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489086815000057e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489087813999891e+09,3.856286610997207731e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489089496999979e+09,3.872588497815117421e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489092621999979e+09,3.709569629643435746e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489094302999973e+09,3.628060195558830401e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398489095303999901e+09,3.693267742827997040e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489096302999973e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489097302000046e+09,4.068211139620146923e+02,4.267303999990446073e+02,3.731264427778008326e+02,3.722876921408323483e+02,nan,nan,nan,nan
1.398489099036000013e+09,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613800128091e+02,nan,nan,nan,nan
1.398489101821000099e+09,3.515033780295074735e+02,3.787303999983606673e+02,3.476397173392671220e+02,3.428646150763381684e+02,nan,nan,nan,nan
1.398489102821000099e+09,3.579154535107572883e+02,3.907304000008053890e+02,3.571972393790794058e+02,3.445953843152562968e+02,nan,nan,nan,nan
1.398489103819999933e+09,3.758475290094692696e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489104819000006e+09,4.019305479168889406e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.792107690970295835e+02,nan,nan,nan,nan
1.398489106434999943e+09,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398489108036000013e+09,3.758475290094692696e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.497876920327977928e+02,nan,nan,nan,nan
1.398489109042999983e+09,3.611758308740920711e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.428646150763381684e+02,nan,nan,nan,nan
1.398489110500000000e+09,3.660663969192178229e+02,4.027303999996121320e+02,3.571972393785965210e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398489111499000072e+09,3.823682837363859903e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459454545955e+02,nan,nan,nan,nan
1.398489113239000082e+09,3.986701705533070594e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.740184613797504767e+02,nan,nan,nan,nan
1.398489114803999901e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459451922631e+02,nan,nan,nan,nan
1.398489115805000067e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398489116803999901e+09,3.676965856010087350e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398489117808000088e+09,3.660663969192178229e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.445953843155186860e+02,nan,nan,nan,nan
1.398489119522000074e+09,3.709569629643435746e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489122698999882e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.705569229016518875e+02,nan,nan,nan,nan
1.398489123697999954e+09,3.954097931899722767e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.688261536627337023e+02,nan,nan,nan,nan
1.398489124697000027e+09,3.807380950548421197e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489125697000027e+09,3.823682837363859903e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489127444999933e+09,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489129019000053e+09,3.693267742827997040e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398489130017999887e+09,3.595456421925482005e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,nan,nan,nan,nan
1.398489131500000000e+09,3.742173403279254558e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489132499000072e+09,3.970399818717631888e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,nan,nan,nan,nan
1.398489134052999973e+09,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613797504767e+02,nan,nan,nan,nan
1.398489135559999943e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489136559000015e+09,3.709569629643435746e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.515184612717159212e+02,nan,nan,nan,nan
1.398489137558000088e+09,3.595456421925482005e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.463261535544368144e+02,nan,nan,nan,nan
1.398489138559999943e+09,3.563939440746332252e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.463261535544368144e+02,nan,nan,nan,nan
1.398489139980000019e+09,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398489142703999996e+09,4.003003592350979716e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489143703999996e+09,3.872588497815117421e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489144703000069e+09,3.709569629643435746e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489145703000069e+09,3.709569629643435746e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489147341000080e+09,3.823682837363859903e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,nan,nan,nan,nan
1.398489150351000071e+09,3.774777176912602386e+02,3.907303999989863996e+02,3.603830800585339489e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489152151000023e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.653646151843727239e+02,nan,nan,nan,nan
1.398489153150000095e+09,3.839984724179298041e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.670953844235532415e+02,nan,nan,nan,nan
1.398489154148999929e+09,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.619030767062741347e+02,nan,nan,nan,nan
1.398489155822000027e+09,3.791079063730512075e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489157522000074e+09,3.742173403276783574e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.549799997500768995e+02,nan,nan,nan,nan
1.398489158520999908e+09,3.758475290094692696e+02,3.787304000001796567e+02,3.667547614184088616e+02,3.584415382279131563e+02,nan,nan,nan,nan
1.398489159519999981e+09,3.807380950545950213e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.584415382279131563e+02,nan,nan,nan,nan
1.398489160519999981e+09,3.839984724181769025e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,nan,nan,nan,nan
1.398489163253999949e+09,3.791079063730512075e+02,3.907303999989863996e+02,3.667547614184088616e+02,3.601723074670936739e+02,nan,nan,nan,nan
1.398489164825999975e+09,3.905192271448465249e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,nan,nan,nan,nan
